Obs_ID,Ecoregion,Country,Site,Subsite,Latitude,Longitude,Depth_m,Genus,O_n,Species,Date,N,Start_time,No_start,Quality_start,End_time,No_end,Quality_end,Gamete_release,Situation,Timezone,DoNFM,DoSRtNFM,Sunrise,Sunset,Reference,Ref_ID,Comments
4574,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,edwardsi,07/04/2015,1,21:13,FALSE,Approx,21:13,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,3,7:03,19:11,Tun & Low unpublished,127,
4575,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,07/04/2015,1,21:04,FALSE,Approx,21:04,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,3,7:03,19:11,Tun & Low unpublished,127,
4576,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Lobophyllia,,hemprichii,07/04/2015,1,19:20,FALSE,Approx,19:27,FALSE,Approx,Both separately,In situ,8.00,2015-04-04,3,7:03,19:11,Tun & Low unpublished,127,
4577,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Lobophyllia,,recta,07/04/2015,1,19:29,FALSE,Approx,19:29,FALSE,Approx,Both separately,In situ,8.00,2015-04-04,3,7:03,19:11,Tun & Low unpublished,127,
4578,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Platygyra,,sinensis,07/04/2015,1,21:36,FALSE,Approx,21:36,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,3,7:03,19:11,Tun & Low unpublished,127,
4579,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Acanthastrea,,echinata,08/04/2015,1,19:30,FALSE,Approx,19:44,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4580,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Diploastrea,,heliopora,08/04/2015,1,21:40,FALSE,Approx,22:09,FALSE,Approx,Eggs,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4581,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Dipsastraea,,favus,08/04/2015,1,21:50,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4582,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Echinopora,,gemmacea,08/04/2015,1,21:29,FALSE,Approx,21:29,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4583,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Echinopora,,lamellosa,08/04/2015,1,20:33,FALSE,Approx,20:33,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4584,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Euphyllia,,ancora,08/04/2015,1,20:30,FALSE,Approx,20:30,FALSE,Approx,Sperm,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4585,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Euphyllia,,ancora,08/04/2015,1,22:00,FALSE,Approx,22:00,FALSE,Approx,Sperm,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4586,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Favites,,abdita,08/04/2015,1,21:36,FALSE,Approx,21:36,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4587,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Favites,,chinensis,08/04/2015,1,21:54,FALSE,Approx,21:54,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4588,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Favites,,complanata,08/04/2015,1,21:23,FALSE,Approx,21:23,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4589,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,08/04/2015,2,20:40,FALSE,Approx,20:53,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4590,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,fascicularis,08/04/2015,2,19:36,FALSE,Approx,19:46,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4591,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,minuta,08/04/2015,1,20:57,FALSE,Approx,20:57,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4592,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,08/04/2015,1,20:59,FALSE,Approx,20:59,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4593,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Merulina,,ampliata,08/04/2015,1,20:34,FALSE,Approx,20:46,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4594,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Merulina,,ampliata,08/04/2015,1,21:08,FALSE,Approx,,TRUE,,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4595,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Montipora,,corbettensis,08/04/2015,1,20:21,FALSE,Approx,20:21,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4596,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Pectinia,,lactuca,08/04/2015,1,20:51,FALSE,Approx,20:51,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4597,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Pectinia,,paeonia,08/04/2015,1,21:41,FALSE,Approx,21:41,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4598,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Platygyra,,daedalea,08/04/2015,1,21:04,FALSE,Approx,21:16,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4599,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Scapophyllia,,cylindrica,08/04/2015,1,20:55,FALSE,Approx,21:07,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,4,7:03,19:10,Tun & Low unpublished,127,
4600,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Acanthastrea,,echinata,09/04/2015,1,19:33,FALSE,Approx,19:33,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4601,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Acropora,,valida,09/04/2015,1,21:20,FALSE,Approx,21:20,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4602,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Echinopora,,lamellosa,09/04/2015,1,20:47,FALSE,Approx,20:47,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4603,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,09/04/2015,1,21:29,FALSE,Approx,21:29,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4604,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,09/04/2015,1,20:25,FALSE,Approx,20:25,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4605,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,fascicularis,09/04/2015,3,19:36,FALSE,Approx,19:36,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4606,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,09/04/2015,1,20:49,FALSE,Approx,20:49,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4607,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,09/04/2015,1,20:51,FALSE,Approx,20:51,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4608,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Merulina,,ampliata,09/04/2015,1,20:25,FALSE,Approx,20:41,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4609,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Pectinia,,paeonia,09/04/2015,1,21:05,FALSE,Approx,21:14,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4610,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Platygyra,,sinensis,09/04/2015,1,22:19,FALSE,Approx,22:19,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4611,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Scapophyllia,,cylindrica,09/04/2015,1,21:13,FALSE,Approx,21:13,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,5,7:02,19:10,Tun & Low unpublished,127,
4612,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Acropora,,millepora,10/04/2015,1,21:08,FALSE,Approx,21:08,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,6,7:02,19:10,Tun & Low unpublished,127,
4613,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,10/04/2015,1,21:12,FALSE,Approx,21:12,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,6,7:02,19:10,Tun & Low unpublished,127,
4614,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,fascicularis,10/04/2015,1,19:31,FALSE,Approx,19:31,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,6,7:02,19:10,Tun & Low unpublished,127,
4615,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,10/04/2015,1,20:35,FALSE,Approx,20:46,FALSE,Approx,Bundles,In situ,8.00,2015-04-04,6,7:02,19:10,Tun & Low unpublished,127,
4616,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Echinopora,,pacificus,25/04/2016,1,20:36,FALSE,Approx,20:36,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4617,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,25/04/2016,1,21:21,FALSE,Approx,21:21,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4618,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,astreata,25/04/2016,1,20:32,FALSE,Approx,20:32,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4619,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Galaxea,,fascicularis,25/04/2016,1,19:31,FALSE,Approx,19:31,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4620,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Lobophyllia,,hemprichii,25/04/2016,1,19:34,FALSE,Approx,19:34,FALSE,Approx,Both separately,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4621,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Mycedium,,elephantotus,25/04/2016,1,20:58,FALSE,Approx,20:58,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,3,6:58,19:07,Tun & Low unpublished,127,
4622,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Diploastrea,,heliopora,26/04/2016,1,21:03,FALSE,Approx,21:03,FALSE,Approx,Eggs,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4623,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Diploastrea,,heliopora,26/04/2016,1,21:23,FALSE,Approx,21:23,FALSE,Approx,Eggs,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4624,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Echinopora,,lamellosa,26/04/2016,1,20:06,FALSE,Approx,20:06,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4625,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,pectinata,26/04/2016,1,20:41,FALSE,Approx,20:41,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4626,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,retiformis,26/04/2016,1,21:14,FALSE,Approx,21:14,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4627,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Goniastrea,,retiformis,26/04/2016,1,21:11,FALSE,Approx,21:11,FALSE,Approx,Bundles,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
4628,"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,na,1.166667,103.750000,3,Lobophyllia,,hemprichii,26/04/2016,1,19:51,FALSE,Approx,19:51,FALSE,Approx,Both separately,In situ,8.00,2016-04-22,4,6:58,19:07,Tun & Low unpublished,127,
